TransactionID,CustomerID,ProductID,ProductName,Category,Department,PurchaseDate,Quantity,UnitPrice,TotalAmount,CustomerSegment,AgeGroup,LoyaltyTier,Region,StoreLocation,PaymentType,BasketItemCount,BasketValue,BasketSizeSegment
T00215,C051,P007,Avocado,Produce,Fresh Food,2025-09-27,2,1.5,3.0,Young Singles,26-40,Bronze,West,Hilltop,Card,5,29.5,Large
T00215,C051,P011,Butter,Dairy,Fresh Food,2025-09-27,1,3.8,3.8,Young Singles,26-40,Bronze,West,Hilltop,Card,5,29.5,Large
T00215,C051,P015,Bagels,Bakery,Fresh Food,2025-09-27,1,2.8,2.8,Young Singles,26-40,Bronze,West,Hilltop,Card,5,29.5,Large
T00215,C051,P044,Paper Towels,Household,Non-Food,2025-09-27,1,5.5,5.5,Young Singles,26-40,Bronze,West,Hilltop,Card,5,29.5,Large
T00215,C051,P048,Shampoo,Personal Care,Non-Food,2025-09-27,3,4.8,14.4,Young Singles,26-40,Bronze,West,Hilltop,Card,5,29.5,Large
T00216,C024,P020,Cola,Beverages,Grocery,2025-09-28,3,1.6,4.8,Student,18-25,Not Enrolled,West,Downtown,Cash,3,19.9,Small
T00216,C024,P026,Potato Chips,Snacks,Grocery,2025-09-28,1,2.5,2.5,Student,18-25,Not Enrolled,West,Downtown,Cash,3,19.9,Small
T00216,C024,P033,Rice,Pantry,Grocery,2025-09-28,3,4.2,12.6,Student,18-25,Not Enrolled,West,Downtown,Cash,3,19.9,Small
T00197,C052,P002,Apples,Produce,Fresh Food,2025-09-29,2,1.2,2.4,Young Singles,26-40,Not Enrolled,East,Eastpark,Card,3,16.2,Small
T00197,C052,P025,Energy Drink,Beverages,Grocery,2025-09-29,2,2.2,4.4,Young Singles,26-40,Not Enrolled,East,Eastpark,Card,3,16.2,Small
T00197,C052,P046,Laundry Detergent,Household,Non-Food,2025-09-29,1,9.4,9.4,Young Singles,26-40,Not Enrolled,East,Eastpark,Card,3,16.2,Small
T00214,C027,P003,Tomatoes,Produce,Fresh Food,2025-09-29,3,1.8,5.4,Family,41-60,Silver,East,Hilltop,Card,5,31.3,Large
T00214,C027,P012,Eggs,Dairy,Fresh Food,2025-09-29,1,2.6,2.6,Family,41-60,Silver,East,Hilltop,Card,5,31.3,Large
T00214,C027,P018,Ground Beef,Meat,Fresh Food,2025-09-29,2,7.2,14.4,Family,41-60,Silver,East,Hilltop,Card,5,31.3,Large
T00214,C027,P020,Cola,Beverages,Grocery,2025-09-29,4,1.6,6.4,Family,41-60,Silver,East,Hilltop,Card,5,31.3,Large
T00214,C027,P026,Potato Chips,Snacks,Grocery,2025-09-29,1,2.5,2.5,Family,41-60,Silver,East,Hilltop,Card,5,31.3,Large
T00212,C047,P008,Whole Milk,Dairy,Fresh Food,2025-09-30,1,2.1,2.1,Young Singles,26-40,Silver,East,Downtown,Card,3,28.2,Small
T00212,C047,P018,Ground Beef,Meat,Fresh Food,2025-09-30,2,7.2,14.4,Young Singles,26-40,Silver,East,Downtown,Card,3,28.2,Small
T00212,C047,P034,Cereal,Pantry,Grocery,2025-09-30,3,3.9,11.7,Young Singles,26-40,Silver,East,Downtown,Card,3,28.2,Small
T00227,C044,P007,Avocado,Produce,Fresh Food,2025-10-01,2,1.5,3.0,Budget Shopper,26-40,Not Enrolled,North,Downtown,Cash,4,45.0,Large
T00227,C044,P023,Coffee Beans,Beverages,Grocery,2025-10-01,4,8.9,35.6,Budget Shopper,26-40,Not Enrolled,North,Downtown,Cash,4,45.0,Large
T00227,C044,P025,Energy Drink,Beverages,Grocery,2025-10-01,1,2.2,2.2,Budget Shopper,26-40,Not Enrolled,North,Downtown,Cash,4,45.0,Large
T00227,C044,P035,Sugar,Pantry,Grocery,2025-10-01,2,2.1,4.2,Budget Shopper,26-40,Not Enrolled,North,Downtown,Cash,4,45.0,Large
T00235,C026,P011,Butter,Dairy,Fresh Food,2025-10-04,1,3.8,3.8,Family,41-60,Silver,North,Westgate,Voucher,3,7.7,Small
T00235,C026,P031,Pasta,Pantry,Grocery,2025-10-04,1,1.5,1.5,Family,41-60,Silver,North,Westgate,Voucher,3,7.7,Small
T00235,C026,P042,Frozen Vegetables,Frozen,Grocery,2025-10-04,1,2.4,2.4,Family,41-60,Silver,North,Westgate,Voucher,3,7.7,Small
T00238,C028,P010,Greek Yogurt,Dairy,Fresh Food,2025-10-04,3,3.2,9.6,Budget Shopper,26-40,Not Enrolled,South,Riverside,Cash,4,46.6,Large
T00238,C028,P020,Cola,Beverages,Grocery,2025-10-04,2,1.6,3.2,Budget Shopper,26-40,Not Enrolled,South,Riverside,Cash,4,46.6,Large
T00238,C028,P036,Olive Oil,Pantry,Grocery,2025-10-04,3,7.8,23.4,Budget Shopper,26-40,Not Enrolled,South,Riverside,Cash,4,46.6,Large
T00238,C028,P040,Frozen Pizza,Frozen,Grocery,2025-10-04,2,5.2,10.4,Budget Shopper,26-40,Not Enrolled,South,Riverside,Cash,4,46.6,Large
T00219,C018,P001,Bananas,Produce,Fresh Food,2025-10-07,3,0.59,1.77,Young Singles,26-40,Bronze,East,Westgate,Cash,6,31.47,Large
T00219,C018,P012,Eggs,Dairy,Fresh Food,2025-10-07,1,2.6,2.6,Young Singles,26-40,Bronze,East,Westgate,Cash,6,31.47,Large
T00219,C018,P031,Pasta,Pantry,Grocery,2025-10-07,2,1.5,3.0,Young Singles,26-40,Bronze,East,Westgate,Cash,6,31.47,Large
T00219,C018,P039,Jam,Pantry,Grocery,2025-10-07,1,2.8,2.8,Young Singles,26-40,Bronze,East,Westgate,Cash,6,31.47,Large
T00219,C018,P042,Frozen Vegetables,Frozen,Grocery,2025-10-07,2,2.4,4.8,Young Singles,26-40,Bronze,East,Westgate,Cash,6,31.47,Large
T00219,C018,P044,Paper Towels,Household,Non-Food,2025-10-07,3,5.5,16.5,Young Singles,26-40,Bronze,East,Westgate,Cash,6,31.47,Large
T00217,C003,P024,Tea Bags,Beverages,Grocery,2025-10-08,1,3.6,3.6,Student,18-25,Silver,Central,Westgate,Card,2,12.0,Small
T00217,C003,P033,Rice,Pantry,Grocery,2025-10-08,2,4.2,8.4,Student,18-25,Silver,Central,Westgate,Card,2,12.0,Small
T00231,C054,P003,Tomatoes,Produce,Fresh Food,2025-10-09,1,1.8,1.8,Premium Shopper,41-60,Gold,North,Eastpark,Voucher,3,25.0,Small
T00231,C054,P011,Butter,Dairy,Fresh Food,2025-10-09,2,3.8,7.6,Premium Shopper,41-60,Gold,North,Eastpark,Voucher,3,25.0,Small
T00231,C054,P036,Olive Oil,Pantry,Grocery,2025-10-09,2,7.8,15.6,Premium Shopper,41-60,Gold,North,Eastpark,Voucher,3,25.0,Small
T00237,C042,P037,Canned Beans,Pantry,Grocery,2025-10-09,2,1.1,2.2,Student,18-25,Silver,East,Hilltop,Card,3,20.0,Small
T00237,C042,P047,Trash Bags,Household,Non-Food,2025-10-09,2,4.1,8.2,Student,18-25,Silver,East,Hilltop,Card,3,20.0,Small
T00237,C042,P048,Shampoo,Personal Care,Non-Food,2025-10-09,2,4.8,9.6,Student,18-25,Silver,East,Hilltop,Card,3,20.0,Small
T00239,C004,P006,Carrots,Produce,Fresh Food,2025-10-09,1,0.85,0.85,Young Singles,26-40,Bronze,North,Eastpark,Card,3,6.25,Small
T00239,C004,P016,Croissant,Bakery,Fresh Food,2025-10-09,1,3.1,3.1,Young Singles,26-40,Bronze,North,Eastpark,Card,3,6.25,Small
T00239,C004,P030,Pretzels,Snacks,Grocery,2025-10-09,1,2.3,2.3,Young Singles,26-40,Bronze,North,Eastpark,Card,3,6.25,Small
T00221,C056,P004,Lettuce,Produce,Fresh Food,2025-10-11,3,1.4,4.2,Premium Shopper,41-60,Silver,South,Hilltop,Card,5,21.9,Large
T00221,C056,P011,Butter,Dairy,Fresh Food,2025-10-11,1,3.8,3.8,Premium Shopper,41-60,Silver,South,Hilltop,Card,5,21.9,Large
T00221,C056,P013,White Bread,Bakery,Fresh Food,2025-10-11,1,1.9,1.9,Premium Shopper,41-60,Silver,South,Hilltop,Card,5,21.9,Large
T00221,C056,P020,Cola,Beverages,Grocery,2025-10-11,4,1.6,6.4,Premium Shopper,41-60,Silver,South,Hilltop,Card,5,21.9,Large
T00221,C056,P039,Jam,Pantry,Grocery,2025-10-11,2,2.8,5.6,Premium Shopper,41-60,Silver,South,Hilltop,Card,5,21.9,Large
T00241,C024,P020,Cola,Beverages,Grocery,2025-10-11,2,1.6,3.2,Student,18-25,Not Enrolled,West,Downtown,Mobile,3,18.0,Small
T00241,C024,P040,Frozen Pizza,Frozen,Grocery,2025-10-11,2,5.2,10.4,Student,18-25,Not Enrolled,West,Downtown,Mobile,3,18.0,Small
T00241,C024,P050,Hand Soap,Personal Care,Non-Food,2025-10-11,2,2.2,4.4,Student,18-25,Not Enrolled,West,Downtown,Mobile,3,18.0,Small
T00242,C054,P011,Butter,Dairy,Fresh Food,2025-10-12,2,3.8,7.6,Premium Shopper,41-60,Gold,North,Hilltop,Cash,2,10.3,Small
T00242,C054,P032,Pasta Sauce,Pantry,Grocery,2025-10-12,1,2.7,2.7,Premium Shopper,41-60,Gold,North,Hilltop,Cash,2,10.3,Small
T00229,C057,P004,Lettuce,Produce,Fresh Food,2025-10-13,2,1.4,2.8,Student,18-25,Bronze,Central,Hilltop,Mobile,4,15.7,Large
T00229,C057,P007,Avocado,Produce,Fresh Food,2025-10-13,1,1.5,1.5,Student,18-25,Bronze,Central,Hilltop,Mobile,4,15.7,Large
T00229,C057,P042,Frozen Vegetables,Frozen,Grocery,2025-10-13,1,2.4,2.4,Student,18-25,Bronze,Central,Hilltop,Mobile,4,15.7,Large
T00229,C057,P043,Frozen Fries,Frozen,Grocery,2025-10-13,3,3.0,9.0,Student,18-25,Bronze,Central,Hilltop,Mobile,4,15.7,Large
T00228,C057,P011,Butter,Dairy,Fresh Food,2025-10-14,2,3.8,7.6,Student,18-25,Bronze,Central,Riverside,Card,4,15.5,Large
T00228,C057,P013,White Bread,Bakery,Fresh Food,2025-10-14,2,1.9,3.8,Student,18-25,Bronze,Central,Riverside,Card,4,15.5,Large
T00228,C057,P020,Cola,Beverages,Grocery,2025-10-14,1,1.6,1.6,Student,18-25,Bronze,Central,Riverside,Card,4,15.5,Large
T00228,C057,P026,Potato Chips,Snacks,Grocery,2025-10-14,1,2.5,2.5,Student,18-25,Bronze,Central,Riverside,Card,4,15.5,Large
T00218,C039,P017,Chicken Breast,Meat,Fresh Food,2025-10-16,1,6.5,6.5,Budget Shopper,26-40,Bronze,West,Westgate,Card,4,26.2,Large
T00218,C039,P023,Coffee Beans,Beverages,Grocery,2025-10-16,1,8.9,8.9,Budget Shopper,26-40,Bronze,West,Westgate,Card,4,26.2,Large
T00218,C039,P035,Sugar,Pantry,Grocery,2025-10-16,1,2.1,2.1,Budget Shopper,26-40,Bronze,West,Westgate,Card,4,26.2,Large
T00218,C039,P045,Dish Soap,Household,Non-Food,2025-10-16,3,2.9,8.7,Budget Shopper,26-40,Bronze,West,Westgate,Card,4,26.2,Large
T00220,C053,P024,Tea Bags,Beverages,Grocery,2025-10-17,1,3.6,3.6,Senior,60+,Not Enrolled,South,Eastpark,Card,3,13.8,Small
T00220,C053,P035,Sugar,Pantry,Grocery,2025-10-17,2,2.1,4.2,Senior,60+,Not Enrolled,South,Eastpark,Card,3,13.8,Small
T00220,C053,P043,Frozen Fries,Frozen,Grocery,2025-10-17,2,3.0,6.0,Senior,60+,Not Enrolled,South,Eastpark,Card,3,13.8,Small
T00222,C053,P023,Coffee Beans,Beverages,Grocery,2025-10-19,1,8.9,8.9,Senior,60+,Not Enrolled,South,Riverside,Card,5,39.5,Large
T00222,C053,P031,Pasta,Pantry,Grocery,2025-10-19,1,1.5,1.5,Senior,60+,Not Enrolled,South,Riverside,Card,5,39.5,Large
T00222,C053,P035,Sugar,Pantry,Grocery,2025-10-19,3,2.1,6.3,Senior,60+,Not Enrolled,South,Riverside,Card,5,39.5,Large
T00222,C053,P041,Ice Cream,Frozen,Grocery,2025-10-19,3,4.6,13.8,Senior,60+,Not Enrolled,South,Riverside,Card,5,39.5,Large
T00222,C053,P043,Frozen Fries,Frozen,Grocery,2025-10-19,3,3.0,9.0,Senior,60+,Not Enrolled,South,Riverside,Card,5,39.5,Large
T00236,C031,P023,Coffee Beans,Beverages,Grocery,2025-10-19,1,8.9,8.9,Student,18-25,Bronze,East,Eastpark,Mobile,3,52.8,Small
T00236,C031,P044,Paper Towels,Household,Non-Food,2025-10-19,5,5.5,27.5,Student,18-25,Bronze,East,Eastpark,Mobile,3,52.8,Small
T00236,C031,P047,Trash Bags,Household,Non-Food,2025-10-19,4,4.1,16.4,Student,18-25,Bronze,East,Eastpark,Mobile,3,52.8,Small
T00223,C058,P020,Cola,Beverages,Grocery,2025-10-22,1,1.6,1.6,Family,41-60,Not Enrolled,Central,Hilltop,Mobile,2,5.5,Small
T00223,C058,P027,Chocolate Bar,Snacks,Grocery,2025-10-22,3,1.3,3.9,Family,41-60,Not Enrolled,Central,Hilltop,Mobile,2,5.5,Small
T00230,C041,P009,Cheddar Cheese,Dairy,Fresh Food,2025-10-22,1,4.5,4.5,Young Singles,26-40,Silver,North,Downtown,Card,4,28.0,Large
T00230,C041,P018,Ground Beef,Meat,Fresh Food,2025-10-22,2,7.2,14.4,Young Singles,26-40,Silver,North,Downtown,Card,4,28.0,Large
T00230,C041,P027,Chocolate Bar,Snacks,Grocery,2025-10-22,3,1.3,3.9,Young Singles,26-40,Silver,North,Downtown,Card,4,28.0,Large
T00230,C041,P040,Frozen Pizza,Frozen,Grocery,2025-10-22,1,5.2,5.2,Young Singles,26-40,Silver,North,Downtown,Card,4,28.0,Large
T00234,C021,P001,Bananas,Produce,Fresh Food,2025-10-22,1,0.59,0.59,Family,41-60,Bronze,South,Westgate,Mobile,4,23.39,Large
T00234,C021,P003,Tomatoes,Produce,Fresh Food,2025-10-22,1,1.8,1.8,Family,41-60,Bronze,South,Westgate,Mobile,4,23.39,Large
T00234,C021,P009,Cheddar Cheese,Dairy,Fresh Food,2025-10-22,2,4.5,9.0,Family,41-60,Bronze,South,Westgate,Mobile,4,23.39,Large
T00234,C021,P043,Frozen Fries,Frozen,Grocery,2025-10-22,4,3.0,12.0,Family,41-60,Bronze,South,Westgate,Mobile,4,23.39,Large
T00240,C042,P001,Bananas,Produce,Fresh Food,2025-10-24,2,0.59,1.18,Student,18-25,Silver,East,Downtown,Card,3,18.58,Small
T00240,C042,P006,Carrots,Produce,Fresh Food,2025-10-24,4,0.85,3.4,Student,18-25,Silver,East,Downtown,Card,3,18.58,Small
T00240,C042,P039,Jam,Pantry,Grocery,2025-10-24,5,2.8,14.0,Student,18-25,Silver,East,Downtown,Card,3,18.58,Small
T00226,C006,P003,Tomatoes,Produce,Fresh Food,2025-10-25,3,1.8,5.4,Premium Shopper,41-60,Bronze,Central,Riverside,Cash,3,16.8,Small
T00226,C006,P031,Pasta,Pantry,Grocery,2025-10-25,4,1.5,6.0,Premium Shopper,41-60,Bronze,Central,Riverside,Cash,3,16.8,Small
T00226,C006,P032,Pasta Sauce,Pantry,Grocery,2025-10-25,2,2.7,5.4,Premium Shopper,41-60,Bronze,Central,Riverside,Cash,3,16.8,Small
T00224,C008,P011,Butter,Dairy,Fresh Food,2025-10-28,1,3.8,3.8,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,12.5,Large
T00224,C008,P013,White Bread,Bakery,Fresh Food,2025-10-28,1,1.9,1.9,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,12.5,Large
T00224,C008,P020,Cola,Beverages,Grocery,2025-10-28,1,1.6,1.6,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,12.5,Large
T00224,C008,P040,Frozen Pizza,Frozen,Grocery,2025-10-28,1,5.2,5.2,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,4,12.5,Large
T00233,C017,P004,Lettuce,Produce,Fresh Food,2025-10-29,3,1.4,4.2,Senior,60+,Bronze,North,Riverside,Cash,2,8.7,Small
T00233,C017,P007,Avocado,Produce,Fresh Food,2025-10-29,3,1.5,4.5,Senior,60+,Bronze,North,Riverside,Cash,2,8.7,Small
T00225,C030,P012,Eggs,Dairy,Fresh Food,2025-10-30,2,2.6,5.2,Family,41-60,Bronze,West,Riverside,Card,4,22.8,Large
T00225,C030,P022,Sparkling Water,Beverages,Grocery,2025-10-30,1,1.1,1.1,Family,41-60,Bronze,West,Riverside,Card,4,22.8,Large
T00225,C030,P032,Pasta Sauce,Pantry,Grocery,2025-10-30,1,2.7,2.7,Family,41-60,Bronze,West,Riverside,Card,4,22.8,Large
T00225,C030,P041,Ice Cream,Frozen,Grocery,2025-10-30,3,4.6,13.8,Family,41-60,Bronze,West,Riverside,Card,4,22.8,Large
T00232,C008,P033,Rice,Pantry,Grocery,2025-10-30,1,4.2,4.2,Budget Shopper,26-40,Not Enrolled,Central,Eastpark,Mobile,1,4.2,Single
T00270,C058,P002,Apples,Produce,Fresh Food,2025-11-02,3,1.2,3.6,Family,41-60,Not Enrolled,Central,Eastpark,Card,6,65.5,Large
T00270,C058,P023,Coffee Beans,Beverages,Grocery,2025-11-02,5,8.9,44.5,Family,41-60,Not Enrolled,Central,Eastpark,Card,6,65.5,Large
T00270,C058,P034,Cereal,Pantry,Grocery,2025-11-02,2,3.9,7.8,Family,41-60,Not Enrolled,Central,Eastpark,Card,6,65.5,Large
T00270,C058,P037,Canned Beans,Pantry,Grocery,2025-11-02,2,1.1,2.2,Family,41-60,Not Enrolled,Central,Eastpark,Card,6,65.5,Large
T00270,C058,P039,Jam,Pantry,Grocery,2025-11-02,1,2.8,2.8,Family,41-60,Not Enrolled,Central,Eastpark,Card,6,65.5,Large
T00270,C058,P041,Ice Cream,Frozen,Grocery,2025-11-02,1,4.6,4.6,Family,41-60,Not Enrolled,Central,Eastpark,Card,6,65.5,Large
T00101,C060,P006,Carrots,Produce,Fresh Food,2025-11-05,1,0.85,0.85,Student,18-25,Silver,East,Riverside,Card,5,38.45,Large
T00101,C060,P017,Chicken Breast,Meat,Fresh Food,2025-11-05,2,6.5,13.0,Student,18-25,Silver,East,Riverside,Card,5,38.45,Large
T00101,C060,P018,Ground Beef,Meat,Fresh Food,2025-11-05,2,7.2,14.4,Student,18-25,Silver,East,Riverside,Card,5,38.45,Large
T00101,C060,P036,Olive Oil,Pantry,Grocery,2025-11-05,1,7.8,7.8,Student,18-25,Silver,East,Riverside,Card,5,38.45,Large
T00101,C060,P042,Frozen Vegetables,Frozen,Grocery,2025-11-05,1,2.4,2.4,Student,18-25,Silver,East,Riverside,Card,5,38.45,Large
T00260,C012,P024,Tea Bags,Beverages,Grocery,2025-11-06,2,3.6,7.2,Young Singles,26-40,Not Enrolled,North,Riverside,Cash,3,20.7,Small
T00260,C012,P035,Sugar,Pantry,Grocery,2025-11-06,5,2.1,10.5,Young Singles,26-40,Not Enrolled,North,Riverside,Cash,3,20.7,Small
T00260,C012,P043,Frozen Fries,Frozen,Grocery,2025-11-06,1,3.0,3.0,Young Singles,26-40,Not Enrolled,North,Riverside,Cash,3,20.7,Small
T00266,C012,P003,Tomatoes,Produce,Fresh Food,2025-11-06,2,1.8,3.6,Young Singles,26-40,Not Enrolled,North,Eastpark,Voucher,6,43.9,Large
T00266,C012,P011,Butter,Dairy,Fresh Food,2025-11-06,1,3.8,3.8,Young Singles,26-40,Not Enrolled,North,Eastpark,Voucher,6,43.9,Large
T00266,C012,P015,Bagels,Bakery,Fresh Food,2025-11-06,1,2.8,2.8,Young Singles,26-40,Not Enrolled,North,Eastpark,Voucher,6,43.9,Large
T00266,C012,P031,Pasta,Pantry,Grocery,2025-11-06,1,1.5,1.5,Young Singles,26-40,Not Enrolled,North,Eastpark,Voucher,6,43.9,Large
T00266,C012,P047,Trash Bags,Household,Non-Food,2025-11-06,2,4.1,8.2,Young Singles,26-40,Not Enrolled,North,Eastpark,Voucher,6,43.9,Large
T00266,C012,P048,Shampoo,Personal Care,Non-Food,2025-11-06,5,4.8,24.0,Young Singles,26-40,Not Enrolled,North,Eastpark,Voucher,6,43.9,Large
T00256,C056,P023,Coffee Beans,Beverages,Grocery,2025-11-07,1,8.9,8.9,Premium Shopper,41-60,Silver,South,Westgate,Mobile,5,41.7,Large
T00256,C056,P028,Cookies,Snacks,Grocery,2025-11-07,2,2.9,5.8,Premium Shopper,41-60,Silver,South,Westgate,Mobile,5,41.7,Large
T00256,C056,P040,Frozen Pizza,Frozen,Grocery,2025-11-07,3,5.2,15.6,Premium Shopper,41-60,Silver,South,Westgate,Mobile,5,41.7,Large
T00256,C056,P042,Frozen Vegetables,Frozen,Grocery,2025-11-07,2,2.4,4.8,Premium Shopper,41-60,Silver,South,Westgate,Mobile,5,41.7,Large
T00256,C056,P050,Hand Soap,Personal Care,Non-Food,2025-11-07,3,2.2,6.6,Premium Shopper,41-60,Silver,South,Westgate,Mobile,5,41.7,Large
T00264,C017,P002,Apples,Produce,Fresh Food,2025-11-07,1,1.2,1.2,Senior,60+,Bronze,North,Downtown,Mobile,5,22.4,Large
T00264,C017,P020,Cola,Beverages,Grocery,2025-11-07,4,1.6,6.4,Senior,60+,Bronze,North,Downtown,Mobile,5,22.4,Large
T00264,C017,P026,Potato Chips,Snacks,Grocery,2025-11-07,2,2.5,5.0,Senior,60+,Bronze,North,Downtown,Mobile,5,22.4,Large
T00264,C017,P040,Frozen Pizza,Frozen,Grocery,2025-11-07,1,5.2,5.2,Senior,60+,Bronze,North,Downtown,Mobile,5,22.4,Large
T00264,C017,P041,Ice Cream,Frozen,Grocery,2025-11-07,1,4.6,4.6,Senior,60+,Bronze,North,Downtown,Mobile,5,22.4,Large
T00192,C010,P004,Lettuce,Produce,Fresh Food,2025-11-08,2,1.4,2.8,Family,41-60,Silver,East,Downtown,Mobile,3,9.9,Small
T00192,C010,P020,Cola,Beverages,Grocery,2025-11-08,1,1.6,1.6,Family,41-60,Silver,East,Downtown,Mobile,3,9.9,Small
T00192,C010,P044,Paper Towels,Household,Non-Food,2025-11-08,1,5.5,5.5,Family,41-60,Silver,East,Downtown,Mobile,3,9.9,Small
T00257,C027,P025,Energy Drink,Beverages,Grocery,2025-11-09,2,2.2,4.4,Family,41-60,Silver,East,Westgate,Card,2,9.9,Small
T00257,C027,P044,Paper Towels,Household,Non-Food,2025-11-09,1,5.5,5.5,Family,41-60,Silver,East,Westgate,Card,2,9.9,Small
T00252,C032,P008,Whole Milk,Dairy,Fresh Food,2025-11-10,1,2.1,2.1,Family,41-60,Not Enrolled,Central,Eastpark,Cash,4,20.6,Large
T00252,C032,P012,Eggs,Dairy,Fresh Food,2025-11-10,4,2.6,10.4,Family,41-60,Not Enrolled,Central,Eastpark,Cash,4,20.6,Large
T00252,C032,P033,Rice,Pantry,Grocery,2025-11-10,1,4.2,4.2,Family,41-60,Not Enrolled,Central,Eastpark,Cash,4,20.6,Large
T00252,C032,P034,Cereal,Pantry,Grocery,2025-11-10,1,3.9,3.9,Family,41-60,Not Enrolled,Central,Eastpark,Cash,4,20.6,Large
T00247,C046,P027,Chocolate Bar,Snacks,Grocery,2025-11-11,3,1.3,3.9,Premium Shopper,41-60,Silver,Central,Downtown,Mobile,4,40.6,Large
T00247,C046,P043,Frozen Fries,Frozen,Grocery,2025-11-11,1,3.0,3.0,Premium Shopper,41-60,Silver,Central,Downtown,Mobile,4,40.6,Large
T00247,C046,P044,Paper Towels,Household,Non-Food,2025-11-11,1,5.5,5.5,Premium Shopper,41-60,Silver,Central,Downtown,Mobile,4,40.6,Large
T00247,C046,P046,Laundry Detergent,Household,Non-Food,2025-11-11,3,9.4,28.2,Premium Shopper,41-60,Silver,Central,Downtown,Mobile,4,40.6,Large
T00263,C009,P020,Cola,Beverages,Grocery,2025-11-12,1,1.6,1.6,Senior,60+,Silver,North,Hilltop,Mobile,3,27.7,Small
T00263,C009,P032,Pasta Sauce,Pantry,Grocery,2025-11-12,1,2.7,2.7,Senior,60+,Silver,North,Hilltop,Mobile,3,27.7,Small
T00263,C009,P036,Olive Oil,Pantry,Grocery,2025-11-12,3,7.8,23.4,Senior,60+,Silver,North,Hilltop,Mobile,3,27.7,Small
T00246,C039,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-11-14,2,2.4,4.8,Budget Shopper,26-40,Bronze,West,Eastpark,Card,5,44.0,Large
T00246,C039,P036,Olive Oil,Pantry,Grocery,2025-11-14,2,7.8,15.6,Budget Shopper,26-40,Bronze,West,Eastpark,Card,5,44.0,Large
T00246,C039,P041,Ice Cream,Frozen,Grocery,2025-11-14,1,4.6,4.6,Budget Shopper,26-40,Bronze,West,Eastpark,Card,5,44.0,Large
T00246,C039,P046,Laundry Detergent,Household,Non-Food,2025-11-14,1,9.4,9.4,Budget Shopper,26-40,Bronze,West,Eastpark,Card,5,44.0,Large
T00246,C039,P048,Shampoo,Personal Care,Non-Food,2025-11-14,2,4.8,9.6,Budget Shopper,26-40,Bronze,West,Eastpark,Card,5,44.0,Large
T00269,C052,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-11-14,1,2.4,2.4,Young Singles,26-40,Not Enrolled,East,Hilltop,Mobile,3,15.7,Small
T00269,C052,P038,Peanut Butter,Pantry,Grocery,2025-11-14,3,3.5,10.5,Young Singles,26-40,Not Enrolled,East,Hilltop,Mobile,3,15.7,Small
T00269,C052,P039,Jam,Pantry,Grocery,2025-11-14,1,2.8,2.8,Young Singles,26-40,Not Enrolled,East,Hilltop,Mobile,3,15.7,Small
T00273,C024,P023,Coffee Beans,Beverages,Grocery,2025-11-14,1,8.9,8.9,Student,18-25,Not Enrolled,West,Downtown,Mobile,6,31.6,Large
T00273,C024,P025,Energy Drink,Beverages,Grocery,2025-11-14,1,2.2,2.2,Student,18-25,Not Enrolled,West,Downtown,Mobile,6,31.6,Large
T00273,C024,P031,Pasta,Pantry,Grocery,2025-11-14,1,1.5,1.5,Student,18-25,Not Enrolled,West,Downtown,Mobile,6,31.6,Large
T00273,C024,P035,Sugar,Pantry,Grocery,2025-11-14,2,2.1,4.2,Student,18-25,Not Enrolled,West,Downtown,Mobile,6,31.6,Large
T00273,C024,P040,Frozen Pizza,Frozen,Grocery,2025-11-14,1,5.2,5.2,Student,18-25,Not Enrolled,West,Downtown,Mobile,6,31.6,Large
T00273,C024,P048,Shampoo,Personal Care,Non-Food,2025-11-14,2,4.8,9.6,Student,18-25,Not Enrolled,West,Downtown,Mobile,6,31.6,Large
T00255,C032,P006,Carrots,Produce,Fresh Food,2025-11-15,2,0.85,1.7,Family,41-60,Not Enrolled,Central,Downtown,Card,3,22.2,Small
T00255,C032,P007,Avocado,Produce,Fresh Food,2025-11-15,1,1.5,1.5,Family,41-60,Not Enrolled,Central,Downtown,Card,3,22.2,Small
T00255,C032,P011,Butter,Dairy,Fresh Food,2025-11-15,5,3.8,19.0,Family,41-60,Not Enrolled,Central,Downtown,Card,3,22.2,Small
T00272,C043,P050,Hand Soap,Personal Care,Non-Food,2025-11-16,2,2.2,4.4,Student,18-25,Bronze,East,Riverside,Mobile,1,4.4,Single
T00245,C012,P021,Orange Juice,Beverages,Grocery,2025-11-19,3,3.4,10.2,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,73.6,Large
T00245,C012,P023,Coffee Beans,Beverages,Grocery,2025-11-19,5,8.9,44.5,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,73.6,Large
T00245,C012,P033,Rice,Pantry,Grocery,2025-11-19,2,4.2,8.4,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,73.6,Large
T00245,C012,P035,Sugar,Pantry,Grocery,2025-11-19,5,2.1,10.5,Young Singles,26-40,Not Enrolled,North,Riverside,Card,4,73.6,Large
